ID	PRODUCTO	DESCRIPCION	UNIDADES	CANTIDAD DEL PRODUCTO
8720608001484	MC COLINS MANZANILLA X CAJA 	MC COLINS MANZANILLA X CAJA 	S/3.50	2
8720608001569	MC COLINS TE CANELA Y CLAVO 	MC COLINS TE CANELA Y CLAVO 	S/3.50	3
8720608001620	MC COLINS TE NARANJA X  CAJA 	MC COLINS TE NARANJA X  CAJA 	S/3.50	3
8720608001743	MC COLINS YERBA LUISA X CAJA 	MC COLINS YERBA LUISA X CAJA 	S/3.50	4
7750885002554	MECANO 19 GR	MECANO 19 GR	S/1.50	44
7750106002004	MEGA WAFER SABOR CHOCOLATE 61 GR	MEGA WAFER SABOR CHOCOLATE 61 GR	S/2.00	11
7750106001991	MEGA WAFER SABOR FRESA 61 GR	MEGA WAFER SABOR FRESA 61 GR	S/2.00	6
7750106002011	MEGA WAFER SABOR VAINILLA 61 GR	MEGA WAFER SABOR VAINILLA 61 GR	S/2.00	8
75068271	MENTOS 	MENTOS 	S/1.50	6
75068325	MENTOS FRESA	MENTOS FRESA	S/1.50	6
75068318	MENTOS FRUTAS	MENTOS FRUTAS	S/1.50	6
75068318	MENTOS FRUTAS X 11 UN	MENTOS FRUTAS X 11 UN	S/1.50	13
75068264	MENTOS TUTI FRUTTI	MENTOS TUTI FRUTTI	S/1.50	6
75068264	MENTOS TUTTI FRUTI  X 11 UNI	MENTOS TUTTI FRUTI  X 11 UNI	S/1.50	14
7750885021883	MERMELADA DE FRESA  FANNY 290 GRS 	MERMELADA DE FRESA  FANNY 290 GRS 	S/6.00	3.00
7751158002516	MERMELADA DE FRESA 320	MERMELADA DE FRESA 320	S/6.30	2
7751158010085	MERMELADA DE NARANJA 320	MERMELADA DE NARANJA 320	S/6.30	1
7751158010092	MERMELADA DE PIÑA 320	MERMELADA DE PIÑA 320	S/6.30	3
7751271034579	MERMELADA FRESA  VASO 290 GRS 	MERMELADA FRESA  VASO 290 GRS 	S/6.50	12.00
7751271034586	MERMELADA FRESA 310 GRS 	MERMELADA FRESA 310 GRS 	S/7.00	2.00
7751271034562	MERMELADA FRESA 700 GRS 	MERMELADA FRESA 700 GRS 	S/11.90	9.00
7751271034593	MERMELADA FRESA 90 GRS 	MERMELADA FRESA 90 GRS 	S/2.00	12.00
7751271034555	MERMELADA FRESA 950  GRS 	MERMELADA FRESA 950  GRS 	S/15.00	4.00
7753749008433	MIKE BLUEBERRY 355 ML 	MIKE BLUEBERRY 355 ML 	S/7.00	12
7503026724859	 MIKE HARD LEMONADE 355 ML 	 MIKE HARD LEMONADE 355 ML 	S/7.00	2
7503026724859	MIKE HARD LMONADE 355 ML	MIKE HARD LMONADE 355 ML	S/7.00	8
7753749008556	MIKE HARD LMONADE 473  ML	MIKE HARD LMONADE 473  ML	S/8.00	12.00
7753749006156	MIKE PASSION FRUIT 355 ML 	MIKE PASSION FRUIT 355 ML 	S/7.00	1
7753749005579	MIKE STRAWBERRY 355 ML	MIKE STRAWBERRY 355 ML	S/7.00	12
7753749008433	MIKES  BLUEBERRY 	MIKES  BLUEBERRY X 355 ML	S/7.00	24
7753749008549	MIKES  BLUEBERRY X 6	MIKES  BLUEBERRY X 355 ML X 6 UNIDADES	S/42.00	4
7753749007825	MIKES  MARACUYA X 6	MIKES  PASSION FRUIT X 355 ML X 6 UNIDADES	S/42.00	4
7753749005579	MIKES  STRANWBERRY  	MIKES  STRANWBERRY  X 355 ML	S/7.00	24
7753749007818	MIKES  STRANWBERRY  X 6	MIKES  STRANWBERRY  X X 6 UNIDADES X 335 ML	S/42.00	4
7753749007801	MIKES LIMONADA 	MIKES  LIMONADA  X 355 ML X 6 UNIDADES	S/42.00	4
7753749006156	MIKES MARACUYA   X 355 ML	MIKES MARACUYA   X 355 ML	S/7.00	24
7750060003208	MILKY SIN AZUCARS 50 G	MILKY SIN AZUCARES 50 G	S/7.00	10
7702011075291	MILLOWS  SURTID 145 GRS 	MILLOWS  SURTID 145 GRS 	S/3.90	2
7702011075222	MILLOWS FIGURITAS 145 GRS	MILLOWS FIGURITAS 145 GRS	S/3.90	2
7702011075611	MILLOWS ORIGINAL145 GRS	MILLOWS ORIGINAL145 GRS	S/3.90	2
7750885016988	MIMASKOT  ADULTOS  GATOS  POLLO CARNE Y SALMON     X 1 KG	MIMASKOT  ADULTOS  GATOS  POLLO CARNE Y SALMON     X 1 KG	S/12.00	2
7750885018739	MIMASKOT ADULTOS CARNE Y POLLO  X 1 KG	MIMASKOT ADULTOS CARNE Y POLLO  X 1 KG	S/9.90	1
7750885018760	MIMASKOT CACHORRO CARNES Y POLLO   X 1 KG	MIMASKOT CACHORRO CARNES Y POLLO   X 1 KG	S/9.90	4
7750885016995	MIMASKOT GATITO POLLO CARNE Y LECHE    X 1 KG	MIMASKOT GATITO POLLO CARNE Y LECHE    X 1 KG	S/12.90	3
7750168000697	MINI CHIPS AHOY 50 GRS 	MINI CHIPS AHOY 50 GRS 	S/1.80	6
7750168001533	MINI CUA CUA 42 GRS	MINI CUA CUA 42 GRS	S/1.80	6
7750060003017	MINI FONDY    2 G	MINI FONDY    2 G	S/3.00	5
760203013503	MINI MALVAVISCOS  40GS	MINI MALVAVISCOS  40GS	S/1.20	6
7750060001204	MINI MILKY 20 GRS 	MINI MILKY 20 GRS 	S/3.00	5.00
7613287152244	MINI MOROCHAS SNACK 42 GR	MINI MOROCHAS SNACK 42 GR	S/1.50	3
7622202015236	MINI TRAVESURSAS 50 GRS	MINI TRAVESURSAS 50 GRS	S/1.80	6
8445291075269	MINITRIANGULO DE 15 GR	MINITRIANGULO DE 15 GR	S/1.50	1
7750243072144	MIRASOL 900 ML	MIRASOL 900 ML	S/8.60	5
7750885023894	MOLITALIA  CORBATITA  X225GRS 	MOLITALIA  CORBATITA  X225GRS 	S/2.00	7
7750885022781	MOLITALIA  FIDEO CANUTO X 235 GR	MOLITALIA  FIDEO CANUTO X 235 GR	S/2.00	4
7750885289108	MOLITALIA  FIDEO CORBATA X250 GR	MOLITALIA  FIDEO CORBATA X250 GR	S/2.00	1
7750885176194	MOLITALIA  FIDEO PLUMILLA  X250 GR	MOLITALIA  FIDEO PLUMILLA  X250 GR	S/2.00	1
7750885022750	MOLITALIA  FIDEO RIGATONI X 235 GRS 	MOLITALIA  FIDEO RIGATONI X 235 GRS 	S/2.00	8
7750885008822	MOLITALIA  SEMOLA X 200 GR	MOLITALIA  SEMOLA X 200 GR	S/2.00	5
7750885217583	MOLITALIA CABELLO DE ANGEL 250 GRS 	MOLITALIA CABELLO DE ANGEL 250 GRS 	S/2.00	12.00
7750885022774	MOLITALIA FIDEO CARACOL CHINO X235 GR	MOLITALIA FIDEO CARACOL CHINO X235 GR	S/2.00	8
7750885193177	MOLITALIA FIDEOS LETRAS X 250 GRS 	MOLITALIA FIDEOS LETRAS X 250 GRS 	S/2.00	2
7750885022811	MOLITALIA FIDEOS MACARRON X 235 GRS 	MOLITALIA FIDEOS MACARRON X 235 GRS 	S/2.00	5
7750885000185	MOLITALIA FIDEOS MINICODO X 250 GRS 	MOLITALIA FIDEOS MINICODO X 250 GRS 	S/2.00	1
7750885023672	MOLITALIA FIDEOS PASTINA X 235 GRS	MOLITALIA FIDEOS PASTINA X 235 GRS	S/2.00	1
7750885301046	MOLITALIA PEPAS DE MELON 250 GRS 	MOLITALIA PEPAS DE MELON 250 GRS 	S/2.00	1
7708872634035	MONCLER AMARILLO ENERGIA 145 GRS	MONCLER AMARILLO ENERGIA 145 GRS	S/5.80	3
7708872634783	MONCLER AVENA Y ARGAN 145 GRS	MONCLER AVENA Y ARGAN 145 GRS	S/5.80	3
7708872634165	MONCLER AZUL REFRESCANTE 145 GRS	MONCLER AZUL REFRESCANTE 145 GRS	S/5.80	3
5060896622200	MONSTER  ENERGY ROSA 	MONSTER  ENERGY ROSA 	S/8.50
070847010500	MONSTER ENERGY  473 ML 	MONSTER ENERGY  473 ML 	S/8.50	6
5060947540040	MONSTER GRANADILLA 	MONSTER GRANADILLA 	S/8.50
070847038672	MONSTER MANGO 473 ML 	MONSTER MANGO 473 ML 	S/8.50	5
070847898030	MONSTER PIPELINE PUNCH 473 ML	MONSTER PIPELINE PUNCH 473 ML	S/8.50	4
70847026693	MONSTER ULTRA  ENERGY 473 ML 	MONSTER ULTRA  ENERGY 473 ML 	S/8.50	2
070847895459	MONSTER ULTRA  PARADICE 473 ML	MONSTER ULTRA  PARADICE 473 ML	S/8.50	4
070847026693	MONSTER ULTRA 473 ML 	MONSTER ULTRA 473 ML 	S/8.50	6
070847037019	MONSTER ZERO SUGAR  473 ML 	MONSTER ZERO SUGAR  473 ML 	S/8.50	2
7752187001457	MOSTAZA LIBBIS 200 GRS	MOSTAZA LIBBIS 200 GRS	S/4.50	6
7758574003592	NATU CHIPS CAMOTE X 36 GR	NATU CHIPS CAMOTE X 36 GR	S/1.80	5
7751184000166	NECTARIN  PIÑA 1.500 ML	NECTARIN  PIÑA 1.500 ML	S/5.50	1
7751184000159	NECTARIN  PIÑA 600 ML	NECTARIN  PIÑA 600 ML	S/2.50	2
7751184000258	NECTARIN  TORONJA 1.500 ML	NECTARIN  TORONJA 1.500 ML	S/5.50	3
7751184000197	NECTARIN  TUTTI FRUTTI 600 ML	NECTARIN  TUTTI FRUTTI 600 ML	S/2.50	2
7751184000203	NECTARIN 1.500 ML	NECTARIN 1.500 ML	S/5.50	4
7751184000227	NECTARIN MANZANA 600 ML	NECTARIN MANZANA 600 ML	S/2.50	2
7751184000241	NECTARIN TORONJA 600 ML	NECTARIN TORONJA 600 ML	S/2.50	2
7702031245292	NEKO DE  EXTRA  PROTECCIÓN 75G	NEKO DE  EXTRA  PROTECCIÓN 75G	S/3.80	3
7750021004527	NEKO DE ALOE  X 125 	NEKO DE ALOE  X 125 	S/4.20	1
7702031245230	NEKO DE ALOE 75G	NEKO DE ALOE 75G	S/3.80	3
7702031245261	NEKO DE AVENA 75G	NEKO DE AVENA 75G	S/3.80	5
7702031245322	NEKO EXTRA SUAVE 75 GRS 	NEKO EXTRA SUAVE 75 GRS 	S/3.80	3
7702031245353	NEKO FRESH 75 GRS 	NEKO FRESH 5 GRS 	S/3.80	4
8445291688650	NESCAFE CAPUCCINO PALETA 80 ML	NESCAFE CAPUCCINO PALETA 80 ML	S/5.00	10
8445291014008	NESCAFE TRADICION 15 GRS 	NESCAFE TRADICION 15 GRS 	S/3.00	5
7613036416566	NESCAFE TRADICION DE 50 GR 	NESCAFE TRADICION DE 50 GR 	S/10.00	1
8445291013964	NESCAFE TRADICION DE 7  GR 	NESCAFE TRADICION DE 7  GR 	S/1.70	7
7802950009408	NESTLE DE MANJAR DULCE DE LECHE  X 200 G	NESTLE DE MANJAR DULCE DE LECHE  X 200 G	S/5.60	4
8445291530874	NESTLE LECHE CONDENSADA 100 MG 	NESTLE LECHE CONDENSADA 100 MG 	S/4.10	6
8445291633001	NESTLE LECHE CONDENSADA 180 ML	NESTLE LECHE CNDENSADA 180 ML	S/5.00	4
7802950009415	NESTLE MANJAR 500 GRS 	NESTLE MANJAR 500 GRS 	S/13.30	6.00
8445291177857	NESTLE TOPPING X 397 GR	NESTLE TOPPING X 397 GR	S/6.50	4
7750885019897	NIK CHOCOLATE 	NIK CHOCOLATE 	S/1.80	3
7750885019835	NIK SABOR CHOCOLATE DE 27 GR 	NIK SABOR CHOCOLATE DE 27 GR 	S/1.00	10
7750885019873	NIK SABOR FRESA 72 GR	NIK SABOR FRESA 72 GR	S/1.80	8
7750885019811	NIK SABOR FRESA DE 27 GR 	NIK SABOR FRESA DE 27 GR 	S/1.00	2
7750885019798	NIK SABOR VAINILLA 72 GR	NIK SABOR VAINILLA 72 GR	S/1.80	10
7757174011334	NIKOLO DE FRESA MAS EXTREMO DE 43 GR	NIKOLO DE FRESA MAS EXTREMO DE 43 GR	S/2.00	11
7757174012324	NIKOLO DE MENTA MAS EXTREMO DE 43 GR	NIKOLO DE MENTA MAS EXTREMO DE 43 GR	S/2.00	11
7757174009447	NIKOLO MAS EXTREMO	NIKOLO MAS EXTREMO	S/2.00	14
4005900820303	NIVEA  BLACK & WHITE INVISEBLE 9 GR	NIVEA  BLACK & WHITE INVISEBLE 9 GR	S/1.50	10
4005900820297	NIVEA MEN   9 GR	NIVEA MEN   9 GR		0
7759185010436	NOBLE  PLUS X 4 ROLLOS	NOBLE  PLUS X 4 ROLLOS	S/5.50	7
7759185010351	NOBLE X 2 DOBLE HOJA 	NOBLE X 2 DOBLE HOJA 	S/2.00	6
7702026153618	NOSOTRAS  LARGA  EXTRA SUAVE  8 UNID	NOSOTRAS  LARGA  EXTRA SUAVE  8 UNID	S/6.50	3
7702026182083	NOSOTRAS  X 10 TELA GEL	NOSOTRAS  X 10 TELA GEL	S/5.50	6
7702027494499	NOSOTRAS  X 10 TELA SUAVE 	NOSOTRAS  X 10 TELA SUAVE 	S/5.50	3
7702027434020	NOSOTRAS DIARIAS X 15 UNID	NOSOTRAS DIARIAS X 15 UNID	S/3.50	9
7702027494512	NOSOTRAS INVISIBLE X 10 UNID	NOSOTRAS INVISIBLE X 10 UNID	S/5.50	7
7702027040252	NOSOTRAS NOCTURNA NATURAL X 10 UNID	NOSOTRAS NOCTURNA NATURAL X 10 UNID	S/9.30	4
7759185004800	NOVA CLASICA 2 MEGA ROLLOS 	NOVA CLASICA 2 MEGA ROLLOS 	S/5.00	6
7759185004794	NOVA CLASICA MEGA ROLLO 	NOVA CLASICA MEGA ROLLO 	S/2.50	18
7759185012379	NOVA PRACTICA 1 ROLLO	NOVA PRACTICA 1 ROLLO	S/2.00	12.00
7759185010979	NOVA ULTRA 	NOVA ULTRA 	S/2.50	1
7702354950934	NUTRIBELA  NUTRICION 27 ML	NUTRIBELA  NUTRICION 27 ML	S/1.50	12
7702354957599	NUTRIBELA ACOND  KERATINA  370 ML	NUTRIBELA ACOND  KERATINA 370 ML 	S/16.60	2.00
7702354957582	NUTRIBELA ACOND  PRO HIALURONICO 370 ML	NUTRIBELA ACOND  PRO HIALURONICO 370 ML	S/16.60	3.00
7702354957605	NUTRIBELA ACOND REPARACION 370 ML	NUTRIBELA ACOND REPARACION 370 ML	S/16.60	3.00
7702354946920	NUTRIBELA BIOKERATINA 27 ML	NUTRIBELA BIOKERATINA 27 ML	S/1.50	6
7702354949679	NUTRIBELA CAUTERIZACION 27  ML 	NUTRIBELA CAUTERIZACION 27  ML 	S/1.50	12
7702354954697	NUTRIBELA PRO HIALURONICO 27  ML 	NUTRIBELA PRO HIALURONICO 27  ML 	S/1.50	12
7702354948610	NUTRIBELA REPA INTENDSIVA 27 ML	NUTRIBELA REPA INTENDSIVA 27 ML	S/1.50	12
7702354957575	NUTRIBELA SHAMPOO  CEL MADRES 400 ML	NUTRIBELA SHAMPOO  CEL MADRES 400 ML	S/16.60	2.00
7702354957568	NUTRIBELA SHAMPOO  REPARACION 400 ML 	NUTRIBELA SHAMPOO  REPARACION 400 ML 	S/16.60	3.00
7702354957544	NUTRIBELA SHAMPOO PRO HIALURONICO 400	NUTRIBELA SHAMPOO PRO HIALURONICO 400	S/16.60	3.00
7702354951375	NUTROBELA  TRATAMIENTO CAPILAR 	NUTROBELA  TRATAMIENTO CAPILAR 	S/1.50	1
7501001309060	OLD SPCE  BARRA DESOD AMBAR 50 GRS 	OLD SPCE  BARRA DESOD AMBAR 50 GRS 	S/14.00	6
7501001163983	OLD SPCE  BARRA DESOD MENTA 50 GRS 	OLD SPCE  BARRA DESOD MENTA 50 GRS 	S/14.00	6
7506339390230	OLD SPCE BARRA DESOD LEÑA 50 GRS 	OLD SPCE BARRA DESOD LEÑA 50 GRS 	S/14.00	6
7506339349047	OLD SPCE SPRAY  MENTA 150 ML	OLD SPCE SPRAY  MENTA 150 ML	S/18.00	6
7500435198172	OLD SPICE VELENTIA Y MADERA SPRAY 150 ML	OLD SPICE VELENTIA Y MADERA SPRAY 150 ML	S/18.00	6.00
7751738001472	OLD TIMES BLACK X 750 ML	OLD TIMES BLACK X 750 ML	S/29.00	0
7751738004398	OLD TIMES DARK VAINILLA  X 750 ML	OLD TIMES DARK VAINILLA  X 750 ML		2
7751738002981	OLD TIMES GOLD X 750 ML	OLD TIMES GOLD X 750 ML	S/40.00	1
7751738001489	OLD TIMES RED  X 750 ML	OLD TIMES RED  X 750 ML	S/28.00	2
7752748012649	OLE OLE  X 50 UID	OLE OLE  X 50 UID	S/14.70	6
7758574004643	ONDA PICANTE 70 GRS	ONDA PICANTE 70 GRS	S/3.00	7
7758574006678	ONDAS BBQ	ONDAS BBQ	S/2.00	6.00
7758574006340	ONDAS LAYS PICNTE 41 GRS 	ONDAS LAYS PICNTE 41 GRS 	S/1.80	9
7750243061001	OPAL ULTRA  X 330 GR	OPAL ULTRA  X 330 GR	S/5.90	3
7750243080637	OPAL ULTRA  X 430 GR	OPAL ULTRA  X 430 GR	S/6.30	4
7750243080620	OPAL ULTRA  X 730 GR	OPAL ULTRA  X 730 GR	S/9.60	3
7622202368493	OREO LIMON	OREO LIMON	S/1.20	2
7622202335259	OREO SELENA 108'GRS  	OREO SELENA 108'GRS  	S/2.80	6
7622202294723	OREO VAINILLA 108 GR	GALLETA OREO VAINILLA 108 GR	S/2.80	1
7622210110244	OREO VAINILLA 36 GRS 	OREO VAINILLA 36 GRS 	S/1.20	12
7751731002506	ORO 1 LTR	ORO 1 LTR	S/3.00	5
7751731006337	ORO 355 ML 	ORO 355 ML 	S/1.20	23
7750670015394	ORO LATA 355 ML 	ORO LATA 355 ML 	S/2.50	2
7500435194181	PACK AYUDIN MAS ESPONJA 	PACK AYUDIN MAS ESPONJA 	S/7.50	1
77563842	PALLMALL CLASICO  X 1	PALLMALL CLASICO  X 1	S/1.00	47
77563200	PALLMALL MORA   X 1	PALLMALL MORA   X 1	S/1.00	41
7750727013632	PAN BLANCO PYC 350 GRS 	PAN BLANCO PYC 350 GRS 	S/5.50	4
7750727014608	PAN BLANCO PYC 480 GRS 	PAN BLANCO PYC 480 GRS 	S/7.00	4
7750727013649	PAN INTEGRAL PYC  	PAN INTEGRAL PYC	S/5.50	3
7750727014615	PAN INTEGRAL PYC  500 GRS 	PAN INTEGRAL PYC  500 GRS 	S/7.50	2
7750446700141	PAN INTEGRAL SEMILLA ANDINAS  LAS TORRES 	PAN INTEGRAL SEMILLA ANDINAS  LAS TORRES 	S/4.50	4.50
4935304527532	PAN LAS TORRES	PAN LAS TORRES	S/9.00	10
7750727865477	PANETON BIMBO 90GR 	PANETON BIMBO 90GR 	S/21.55	8.00
7500435143769	PANTENE  CREMA DE PEINAR 	PANTENE  CREMA DE PEINAR 	S/1.20	10
7500435116510	PANTENE  FUERZA & RECONSTRUCCION  X 300 ML	PANTENE  FUERZA & RECONSTRUCCION  X 300 ML	S/13.50	1
7500435022873	PANTENE  HIDRATACION EXTREMA X 300 ML	PANTENE  HIDRATACION EXTREMA X 300 ML	S/13.50	1
7500435022811	PANTENE  RESTAURACION  X 300 ML	PANTENE  RESTAURACION  X 300 ML	S/13.50	1
7500435022859	PANTENE  RIZOS DEFINIDAS X 300 ML	PANTENE  RIZOS DEFINIDAS X 300 ML	S/13.50	1
7500435241014	PANTENE  SHAMPOO 2 EN 1   40 ML	PANTENE  SHAMPOO 2 EN 1   40 ML	S/1.50	1
7500435153683	PANTENE ACONDICIONADOR 	PANTENE ACONDICIONADOR 	S/1.20	1
7506195160466	PANTENE CUIDADO CLASICO 100 ML	 SHAMPOO PANTENE CUIDADO CLASICO 100 ML	S/5.50	3
7506339305722	PANTENE PRO RIZOZ 18 ML M	PANTENE PRO RIZOZ 18 ML M	S/1.50	6
7506195160435	PANTENE RESTAURACION 100 ML	 SHAMPOO PANTENE RESTAURACION 100 ML	S/5.50	3
7506309873701	PANTENE RIZOS DEFINIDOS X 100 ML	 SHAMPOO  RIZOS DEFINIDOS X 100 ML	S/5.50	3
7500435232531	PANTENE TRATAMIENTO INTENSIVO ANTI FRIZ  40 ML	PANTENE TRATAMIENTO INTENSIVO ANTI FRIZ  40 ML	S/1.50	2
7500435232548	PANTENE TRATAMIENTO INTENSIVO CONTROL CAIDA  40 ML	PANTENE TRATAMIENTO INTENSIVO CONTROL CAIDA  40 ML	S/1.50	6
7751493011075	PAÑAL XXG	PAÑAL HIGGIES XXG X 10 UNIDADES	S/10.00	1
7751493011068	PAÑALES HIGGIES  XG 	PAÑALES HIGGIES  XG 	S/10.00	2
7806500730613	PAÑITOS HUMEDOS  BABYSEC 24 UNI	PAÑITOS HUMEDOS  BABYSEC 24 UNI	S/3.60	2
7806500730958	PAÑITOS HUMEDOS  BABYSEC 50 UNI 	PAÑITOS HUMEDOS  BABYSEC 50 UNI 	S/4.50	3
7806500731177	PAÑITOS HUMEDOS  BABYSEC PREMIUN	PAÑITOS HUMEDOS  BABYSEC PREMIUN	S/5.50	6
7758574006487	PAPAS LAYS  140 G	PAPAS LAYS  140 G	S/9.00	2
7758574006623	PAPAS LAYS ONDAS MAYONESA 37 GRS 	PAPAS LAYS ONDAS MAYONESA 37 GRS 	S/2.50	55
7758574006654	PAPAS POLLO A LA BRASA  LAYS  37 GRS	PAPAS POLLO A LA BRASA  LAYS  37 GRS	S/2.50	5
7759185011105	PAPEL HIGIENICO ELITE X 2 UNI 	PAPEL HIGIENICO ELITE X 2 UNI 	S/2.50	5.00
7751028000574	PAPEL HIGIENICO IDEAL 	PAPEL HIGIENICO IDEAL 	S/1.80	33
7759185009980	PAPEL HIGIENICO NOBLE  PREMIUN	PAPEL HIGIENICO NOBLE  PREMIUN	S/8.00	5
775051800114	PAPEL HIGIENICO PARACAS 4 ROLLOS 25 METROS 	PAPEL HIGIENICO PARACAS 4 ROLLOS 25 METROS 	S/5.00	4
7750518000711	PAPEL HIGIENICO PARACAS 4 ROLLOS 40 METROS 	PAPEL HIGIENICO PARACAS 4 ROLLOS 40 METROS 	S/8.90	5
7750518001091	PAPEL HIGIENICO PARACAS DOS ROLLOS	PAPEL HIGIENICO PARACAS DOS ROLLOS	S/4.50	5
7751493004367	PAPEL HIGIENICO SUAVE 6 ROLLOS	PAPEL HIGIENICO SUAVE 6 ROLLOS	S/6.50	4
7751493011082	PAPEL HIGIENICO SUAVE DE 4 UNIDADES  40 METROS 	PAPEL HIGIENICO SUAVE DE 4 UNIDADES  40 METROS 	S/7.90	6
7750049018087	PAPEL HIGIENICO SUPER MAX X 4 ROLLOS	PAPEL HIGIENICO SUPER MAX X 4 ROLLOS	S/5.50	6.00
7750049018070	PAPEL HIGIENICO SUPER MEGA MAS X 4 ROLLOS	PAPEL HIGIENICO SUPER MEGA MAS X 4 ROLLOS	S/8.10	6.00
7750049013235	PAPEL HIGIENICO SUPER PLUSMAX X 4 ROLLOS	PAPEL HIGIENICO SUPER PLUSMAX X 4 ROLLOS	S/7.90	6.00
7750049016083	PAPEL HIGIENICO SUPER PREMIUM X 4 ROLLOS 	PAPEL HIGIENICO SUPER PREMIUM X 4 ROLLOS 	S/8.50	6.00
7750049015086	papel higienico super x 2 	papel higienico super x 2 	S/2.00	3
7750049012269	PAPEL X 2 SUPER COMO TU 	PAPEL X 2 SUPER COMO TU 	S/2.00	8
7750049014539	PAPEL X 4 SUPER PLUS 	PAPEL X 4 SUPER PLUS 	S/3.50	8
7750670018319	PAPI RICAS  PICANTE 28 GR	PAPI RICAS  PICANTE 28 GR	S/1.50	21
7750670018302	PAPI RICAS CLASICAS X 28 GR 	PAPI RICAS CLASICAS X 28 GR 	S/1.50	40
7750670019255	PAPI RICAS POLLO A LA BRASA X 24 GR	PAPI RICAS POLLO A LA BRASA X 24 GR	S/1.50	34
7758574005541	PAPITAS LAYS  DE 150 GR	PAPITAS LAYS  DE 150 GR	S/9.00	5
7758574006616	PAPITAS LAYS  DE 90 GRS 	PAPITAS LAYS  DE 90 GRS 	S/2.00	6
7753749003698	PAQUETE  GOLDER 6 u	PAQUETE  GOLDER 6 u	S/21.00	1
7702136645003	PAQUETE HUEVO X 30 UNI	PAQUETE HUEVO X 30 UNI	S/17.00	6
7750518001084	PARACAS DOBLE HOJA UNITARIO 	PARACAS DOBLE HOJA UNITARIO 	S/1.00	5.00
3698548	PASAS CON MANI 100 GRS 	PASAS CON MANI 100 GRS 	S/3.00
7756771000062	 PASTA  DE TRIGO CODO RAYADO SAN JORGE 250 GRS	 PASTA  DE TRIGO CODO RAYADO SAN JORGE 250 GRS	S/1.50	4.00
7750885022828	PASTA CORTA MOLITALIA 235 GRS 	PASTA CORTA MOLITALIA 235 GRS 	S/2.00	8.00
7750885022798	PASTA CORTA TORNILLO MOLITALIA 235 GRS 	PASTA CORTA TORNILLO MOLITALIA 235 GRS 	S/2.00	6.00
7756771000130	 PASTA DE TRIGO  LETRAS Y NUMERO SAN JORGE  250 GRS 	 PASTA DE TRIGO  LETRAS Y NUMERO SAN JORGE  250 GRS 	S/1.50	4.00
7756771000154	PASTA DE TRIGO  MACARRON SAN JORGE  250 GRS 	PASTA DE TRIGO  MACARRON SAN JORGE  250 GRS 	S/1.50	4.00
7756771000093	PASTA DE TRIGO  TORNILLO SAN JORGE 250 GRS 	PASTA DE TRIGO  TORNILLO SAN JORGE 250 GRS 	S/1.50	4.00
7756771000123	PASTA DE TRIGO CARACOL MEDIANO SAN JORGE 250 GRS 	PASTA DE TRIGO CARACOL MEDIANO SAN JORGE 250 GRS 	S/1.50	4.00
7751184000272	PASTEURINA HIERBA LUISA  1500 ML	PASTEURINA HIERBA LUISA  1500 ML	S/5.00	6
7751184000333	PASTEURINA HIERBA LUISA 440 ML	PASTEURINA HIERBA LUISA 440 ML	S/2.00	6
7750885023672	PASTINAS 235 GRS 	PASTINAS 235 GRS 	S/2.00	6.00
7750885022729	PASTINAS LETRAS MOLITALIA  235 GRS 	PASTINAS LETRAS MOLITALIA  235 GRS 	S/2.00	6.00
7751851031868	PATITO  FLORAL 140 GR	PATITO  FLORAL 140 GR	S/1.50	8
7750243076982	PATITO  LIMON X 1 KG	PATITO  LIMON X 1 KG	S/6.00	3
7751851031851	PATITO  LIMON X 140 GR	PATITO  LIMON X 140 GR	S/1.50	41
7750243071734	PATITO  LIMON X 640 GR	PATITO  LIMON X 640 GR	S/5.50	5
7750243079785	PATITO 640 GRS 	PATITO 640 GRS	S/5.50	8.00
7750243079709	PATITO ESTRELLITAS 140 GRS	PATITO ESTRELLITAS 140 GRS	S/1.50	12
7750243079716	PATITO FLORES 140 GRS 	PATITO FLORES 140 GRS 	S/1.50	6
7750243079761	patito limon 1kg	patito limon 1 kg	S/6.00	4
7754005578905	PEGAFAN  X 15 MM X 18.20 M	PEGAFAN  X 15 MM X 18.20 M	S/2.00	14
7754005016810	PEGAFAN  X 24 MM X 18 M	PEGAFAN  X 24 MM X 18 M	S/2.80	5
7754005016827	PEGAFAN  X 36 MM X 18 M	PEGAFAN  X 36 MM X 18 M	S/3.20	3
7754005016834	PEGAFAN  X 48 MM X 18 M	PEGAFAN  X 48 MM X 18 M	S/4.50	9
7401005914652	PEPSI 1 LTR 	PEPSI 1 LTR 	S/3.50	19
7401005914690	PEPSI 3 LTR 	PEPSI 3 LTR 	S/9.80	6
7401005914614	PEPSI 355 ML 	PEPSI 355 ML 	S/1.50	10
7401005914638	PEPSI 600  ML 	PEPSI 600  ML 	S/2.50	30
7401005914690	PEPSI X 3 LTR	PEPSI X 3 LTR	S/9.80	6
7401005914645	PEPSI X 750 ML	PEPSI X 750 ML	S/3.00	23
7401005914676	PEPSY DE 2 LITR	PEPSY DE 2 LITR	S/5.50	8
7755044000037	PERRO CALIENTE RICO POLLO X 6	PERRO CALIENTE RICO POLLO X 6	S/4.50	6
8445291013940	PEZIDURI CHOCOCHIPS  900 ML	PEZIDURI CHOCOCHIPS  900 ML	S/15.00	1
